ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_MC0138_0009706,1.22405064925279,196.6496,0.0234,485.2553,0.0731,18.999,0.0687,0.7226,0.1229,0.7117,0.5634,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.8997,0.0515,*0.0791*,*0.2120*,0.8826,1.3077,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5943,0.0481,*0.1230*,*0.1991*,0.8709,1.2416,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5387,0.033,*0.1629*,*0.1878*,0.8603,1.1824,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5243,0.0323,*0.2141*,*0.1738*,0.8467,1.1075,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.7793,0.0417,*0.4316*,*0.1261*,0.7890,0.8132,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.9904,0.0873,0.8147,0.1387,0.6873,0.5540,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.256,0.175,1.3312,0.2850,0.5502,1.0601,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.7612,0.0286,*0.3328*,*0.1447*,0.8152,0.9409,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.1699,0.1251,1.0930,0.2108,0.6134,0.7499,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.2132,0.1828,1.3881,0.3035,0.5351,1.1423,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.0745,4.8046,*0.0186*,*0.2303*,0.8987,1.3999,*0.0945*,*0.4414*,69.5905,16.4067
iDR4_3_MC0138_0008303,1.22405064925279,184.5951,0.0501,17.9916,0.106,19.1341,0.1231,0.6042,0.1269,2.9755,1.6272,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.1743,0.5179,*0.0765*,*0.1204*,5.7115,3.0278,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,18.8655,0.3228,*0.1126*,*0.1194*,5.5246,2.9289,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,18.6361,0.223,*0.1452*,*0.1187*,5.3552,2.8396,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,18.7921,0.146,*0.1872*,*0.1180*,5.1375,2.7251,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,18.9159,0.0669,*0.3656*,*0.1184*,4.2126,2.2446,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.2205,0.1406,0.6797,0.1313,2.5840,1.4432,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.6103,0.3073,1.1032,0.1665,0.3879,0.7889,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,18.9449,0.0571,*0.2846*,*0.1176*,4.6327,2.4616,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.4342,0.1797,0.9079,0.1484,1.4007,0.9673,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.5697,0.3286,1.1499,0.1712,0.1460,0.7992,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.106,19.3584,1.8963,*0.0269*,*0.1221*,5.9688,3.1642,*0.0690*,*0.0927*,70.3865,7.4918
iDR4_3_MC0138_0009087,1.22405064925279,321.1596,0.032,277.2012,0.0383,18.7587,0.0454,1.1857,0.1543,*11.8506*,*2.1733*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.7186,0.1162,*0.1294*,*0.0492*,9.8984,4.6245,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.3569,0.1026,*0.2015*,*0.0479*,*10.0318*,*4.3587*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.468,0.0946,*0.2669*,*0.0488*,*10.1526*,*4.1223*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.4773,0.0866,*0.3510*,*0.0527*,*10.3080*,*3.8257*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.6287,0.0478,0.7081,0.0892,*10.9678*,*2.7194*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.8146,0.0473,1.3369,0.1760,*12.1299*,*2.3557*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.8279,0.1084,2.1848,0.2999,*13.6968*,*5.0085*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.6158,0.0669,0.5459,0.0700,*10.6681*,*3.1825*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.9439,0.0602,1.7938,0.2424,*12.9742*,*3.5962*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,19.3545,0.1882,2.2782,0.3137,*13.8695*,*5.3651*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.032,277.2012,0.0383,18.8031,0.419,*0.0300*,*0.0546*,9.7148,4.9973,0.3574,0.0480,-63.8472,3.1866
iDR4_3_MC0138_0009066,1.22405064925279,301.3531,0.0354,271.1881,0.0396,19.1478,0.0448,0.8439,0.0590,4.1524,1.2153,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.0404,0.1332,*0.0882*,*0.0955*,4.5382,2.9762,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.6833,0.0785,*0.1398*,*0.0901*,4.5119,2.8150,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.8289,0.0602,*0.1866*,*0.0853*,4.4880,2.6708,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.7558,0.0504,*0.2467*,*0.0795*,4.4573,2.4883,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.9361,0.0482,0.5021,0.0601,4.3269,1.7733,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.2514,0.055,0.9520,0.0653,4.0972,1.2343,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.9934,0.2244,1.5586,0.1268,3.7876,2.6269,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.9737,0.0365,*0.3861*,*0.0676*,4.3861,2.0827,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.2279,0.0679,1.2788,0.0952,3.9304,1.8280,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.8189,0.1882,1.6254,0.1347,3.7535,2.8327,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.1089,2.5004,*0.0171*,*0.1032*,4.5745,3.2008,0.1631,0.0723,57.2369,2.9724
iDR4_3_MC0138_0008796,1.22405064925279,238.8744,0.0332,179.4477,0.0112,18.4133,0.1409,0.7721,0.0850,0.5932,0.2375,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.2326,0.0798,*0.0950*,*0.4077*,1.0482,1.1846,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.0002,0.0395,*0.1413*,*0.3762*,1.0171,1.1079,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,17.9826,0.0868,*0.1832*,*0.3478*,0.9889,1.0387,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.0648,0.1289,*0.2371*,*0.3114*,0.9527,0.9501,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.1602,0.1627,*0.4659*,*0.1598*,0.7989,0.5830,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.4507,0.2403,0.8690,0.1409,0.5281,0.2804,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,19.0249,0.6025,1.4124,0.5048,0.1628,1.0958,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.1514,0.1786,*0.3620*,*0.2277*,0.8688,0.7472,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.6167,0.335,1.1618,0.3345,0.3313,0.6877,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.9278,1.0186,1.4723,0.5457,0.1226,1.1950,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.3469,3.8483,*0.0313*,*0.4510*,1.091,1.2904,*0.0766*,*0.1078*,67.5611,3.0358
iDR4_3_SPLUS-s22s19_0037308,1.21453070800124,228.3833,0.0076,246.3034,0.0046,14.484,0.0031,12.5131,0.0312,1.3992,0.0039,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,16.1411,0.0175,12.9212,0.0742,0.9749,0.0101,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,15.9099,0.0219,12.8933,0.0705,1.0039,0.0096,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,15.6756,0.017,12.8681,0.0673,1.0302,0.0091,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,15.4148,0.0135,12.8356,0.0631,1.0639,0.0085,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,14.9147,0.0076,12.6976,0.0465,1.2073,0.0061,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,14.4195,0.0031,12.4547,0.0298,1.4599,0.0037,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,13.9685,0.0051,12.1271,0.0554,1.8004,0.0079,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,15.1443,0.0054,12.7603,0.0538,1.1422,0.0071,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,14.147,0.0032,12.2782,0.0388,1.6434,0.0054,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,13.9113,0.0047,12.0910,0.0598,1.8379,0.0086,0.5012,0.0007,-63.827,0.0895,228.3833,0.0076,246.3034,0.0046,16.4207,0.0143,12.9596,0.0793,0.935,0.0109,0.5012,0.0007,-63.827,0.0895
iDR4_3_SPLUS-s22s19_0036973,1.21453070800124,195.4621,0.015,289.9899,0.019,15.4598,0.0091,13.0579,0.0774,1.6950,0.0097,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,16.8728,0.0423,14.2771,0.2556,1.4595,0.0343,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,16.9979,0.0702,14.1938,0.2416,1.4756,0.0324,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,16.5217,0.0443,14.1183,0.2289,1.4902,0.0306,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,16.3797,0.0383,14.0213,0.2127,1.5089,0.0283,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.75,0.0194,13.6092,0.1464,1.5885,0.0191,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.3629,0.0087,12.8835,0.0709,1.7287,0.0092,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.0683,0.0157,11.9049,0.1856,1.9177,0.0267,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.9896,0.0156,13.7964,0.1759,1.5524,0.0232,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.1571,0.0096,12.3562,0.1163,1.8305,0.0167,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,15.0193,0.0153,11.7971,0.2033,1.9385,0.0292,0.7272,0.0028,-3.3423,0.5538,195.4621,0.015,289.9899,0.019,17.2234,0.0371,14.3918,0.2750,1.4374,0.037,0.7272,0.0028,-3.3423,0.5538
iDR4_3_SPLUS-s22s19_0037526,1.21453070800124,145.4951,0.0666,251.0147,0.0774,18.2772,0.0396,5.1094,0.1653,0.9093,0.0584,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,19.2191,0.1669,5.7727,0.3086,0.53,0.0998,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,20.026,0.5279,5.7274,0.2943,0.5559,0.0949,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.8849,0.1794,5.6863,0.2816,0.5794,0.0906,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.8232,0.1634,5.6335,0.2658,0.6096,0.0853,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.3476,0.0849,5.4093,0.2064,0.7378,0.0664,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.1839,0.0406,5.0145,0.1666,0.9636,0.0614,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0431,0.0856,4.4822,0.2784,1.2681,0.1087,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.5617,0.057,5.5112,0.2315,0.6796,0.0740,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0255,0.0475,4.7277,0.2112,1.1277,0.0827,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0033,0.0755,4.4236,0.2965,1.3016,0.1154,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,19.3937,0.1266,5.8350,0.3286,0.4943,0.1067,0.8094,0.0186,6.8388,5.2237
iDR4_3_SPLUS-s22s19_0037623,1.21453070800124,325.1567,0.0505,236.1689,0.0587,18.7139,0.0595,0.8056,0.0825,8.1399,2.8049,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.1919,0.067,*0.1173*,*0.3117*,0.824,4.4735,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.409,0.1205,*0.1643*,*0.2880*,1.3239,4.3006,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.1353,0.1022,*0.2069*,*0.2667*,1.7767,4.1482,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.2581,0.1053,*0.2617*,*0.2394*,2.3589,3.9590,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.0125,0.0776,*0.4944*,*0.1283*,4.8318,3.2686,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,18.5872,0.1092,0.9040,0.1203,9.1867,2.8100,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,18.2676,0.1443,1.4565,0.3912,*15.0587*,*4.0319*,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.2397,0.0557,*0.3887*,*0.1774*,3.7086,3.5559,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,18.3949,0.0722,1.2017,0.2626,*12.3506*,*3.2668*,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,18.2553,0.0973,1.5173,0.4221,*15.7056*,*4.2460*,0.5991,0.0679,69.074,8.0251,325.1567,0.0505,236.1689,0.0587,19.4,0.0507,*0.0526*,*0.3444*,0.1359,4.7187,0.5991,0.0679,69.074,8.0251
iDR4_3_SPLUS-s22s19_0037058,1.21453070800124,353.2856,0.0562,226.0203,0.0437,18.5326,0.0397,4.3852,0.1189,0.9659,0.0730,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.624,0.1809,4.6615,0.2256,0.4823,0.1247,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.3733,0.2208,4.6426,0.2141,0.5153,0.1185,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.249,0.1919,4.6255,0.2039,0.5453,0.1129,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.1903,0.1724,4.6035,0.1911,0.5837,0.1061,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.68,0.0875,4.5101,0.1441,0.7472,0.0820,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.4649,0.0421,4.3456,0.1243,1.0350,0.0774,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.1925,0.0823,4.1238,0.2313,1.4232,0.1400,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.8263,0.0546,4.5525,0.1637,0.6730,0.0918,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.2316,0.0479,4.2261,0.1718,1.2442,0.1060,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.2801,0.0772,4.0994,0.2467,1.4659,0.1488,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.617,0.1186,4.6875,0.2419,0.4368,0.1336,0.5314,0.0165,52.3324,1.9716
iDR4_3_MC0011_0025647,1.14454602556551,109.9471,0.0322,166.3611,0.0273,18.457,0.0344,5.2053,0.1740,2.2363,0.0923,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,19.7023,0.1581,3.6850,0.3287,1.3220,0.2022,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,19.2058,0.1551,3.7889,0.3038,1.3845,0.1893,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,19.7396,0.1913,3.8830,0.2818,1.4411,0.1777,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,19.0628,0.1072,4.0040,0.2542,1.5138,0.1632,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.8614,0.0804,4.5179,0.1579,1.8229,0.1095,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.3976,0.043,5.4229,0.2142,2.3671,0.1062,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.1144,0.0764,6.6432,0.5075,3.1009,0.2469,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.8837,0.0416,4.2845,0.1958,1.6825,0.1318,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.1784,0.0484,6.0804,0.3658,2.7625,0.1755,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,18.1857,0.072,6.7776,0.5420,3.1818,0.2645,0.7314,0.0159,-65.7936,2.6755,109.9471,0.0322,166.3611,0.0273,20.0858,0.1481,3.5420,0.3636,1.2360,0.2204,0.7314,0.0159,-65.7936,2.6755
iDR4_3_MC0011_0025327,1.14454602556551,202.3735,0.0181,228.1091,0.0156,18.3085,0.0158,3.5293,0.0392,1.2106,0.0334,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,19.1189,0.084,3.3277,0.0921,1.3030,0.0915,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.7932,0.0949,3.3415,0.0869,1.2967,0.0864,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.6482,0.067,3.3540,0.0821,1.2910,0.0817,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.8449,0.0739,3.3700,0.0762,1.2836,0.0759,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.4063,0.0447,3.4382,0.0535,1.2524,0.0526,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.3211,0.0227,3.5582,0.0418,1.1974,0.0339,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.114,0.0471,3.7200,0.0922,1.1232,0.0795,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.5365,0.0216,3.4072,0.0632,1.2666,0.0628,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.1603,0.0226,3.6454,0.0649,1.1574,0.0537,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,18.2674,0.0454,3.7378,0.0991,1.1150,0.0861,0.7856,0.0091,-49.8539,2.1788,202.3735,0.0181,228.1091,0.0156,19.3738,0.0702,3.3087,0.0995,1.3117,0.0986,0.7856,0.0091,-49.8539,2.1788
iDR4_3_MC0011_0025379,1.14454602556551,208.9296,0.0686,286.3763,0.2683,18.9355,0.1116,0.7491,0.1291,4.1412,1.4417,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.0911,0.0395,*0.1302*,*0.3830*,0.4965,2.6402,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,18.9171,0.0699,*0.1725*,*0.3617*,0.7456,2.5086,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,18.8297,0.1183,*0.2108*,*0.3426*,0.9712,2.3922,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,18.8033,0.198,*0.2601*,*0.3182*,1.2612,2.2473,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,18.8149,0.16,*0.4693*,*0.2198*,2.4932,1.7189,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.0263,0.1083,0.8377,0.1264,4.6627,1.5035,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.3052,0.1187,1.3345,0.3086,7.5880,2.7157,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,18.7304,0.209,*0.3743*,*0.2632*,1.9336,1.9375,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.0362,0.0941,1.1054,0.2028,6.2389,2.0378,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.1216,0.1131,1.3892,0.3356,7.9103,2.8919,*0.0225*,*0.0104*,12.9613,0.433,208.9296,0.0686,286.3763,0.2683,19.2451,4.2726,*0.0720*,*0.4126*,0.1538,2.8259,*0.0225*,*0.0104*,12.9613,0.433
iDR4_3_MC0011_0025144,1.14454602556551,360.9523,0.0132,239.3294,0.0116,16.9517,0.0059,5.8539,0.0268,0.7012,0.0053,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.8252,0.0389,6.0332,0.0459,0.5403,0.0129,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.2336,0.0356,6.0209,0.0436,0.5513,0.0121,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.3215,0.031,6.0098,0.0415,0.5613,0.0114,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.2382,0.0267,5.9956,0.0390,0.5741,0.0104,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,16.9401,0.0181,5.9350,0.0301,0.6285,0.0069,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,16.9915,0.0095,5.8283,0.0285,0.7242,0.0061,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,16.8623,0.0203,5.6844,0.0519,0.8534,0.0148,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.1371,0.0071,5.9625,0.0337,0.6037,0.0084,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,16.8595,0.0086,5.7508,0.0392,0.7938,0.0104,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,16.8258,0.0167,5.6686,0.0551,0.8676,0.0159,0.8559,0.0030,-52.0654,1.0574,360.9523,0.0132,239.3294,0.0116,17.8973,0.027,6.0500,0.0492,0.5252,0.0141,0.8559,0.0030,-52.0654,1.0574
