galaxy_id,NYU_id,z_source_id,ra,dec,z,r,r_limit,completeness,M_r,stellar_mass,g-r
21360,85248,-1,155.492666235,0.225995277,0.071523,17.7161007,17.7007008,0.951,-18.9547977,9.9277782,0.8561401
281454,776528,-1,143.318452137,11.471286748,0.094349,17.4792004,17.7660999,0.8496,-19.824707,10.0858049,0.6106262
1059,5871,-1,6.235890414,-1.074341242,0.066137,16.9220009,17.6537991,1.0,-19.6051846,9.8085966,0.5052757
127020,346454,-1,190.642248506,3.968044701,0.085353,17.6703014,17.7695999,0.8657,-19.4014702,10.0567446,0.8734474
5225,28526,-1,17.590206085,0.037963153,0.051295,16.5377007,17.6732998,1.0,-19.424963,9.8108902,0.5711422
277206,763138,-1,137.910016155,7.613960333,0.056632,16.5832005,17.7847996,0.9103,-19.568924,10.1341887,0.8431835
198004,565351,-1,121.504348029,30.306495212,0.074593,17.5018005,17.7784004,0.8141,-19.2734318,9.8900547,0.6659279
169328,450067,-1,311.793933545,-0.686547793,0.098391,17.6903,17.7761002,0.9338,-19.7063007,10.1444578,0.7585258
157608,416167,-1,229.568123529,-1.861348938,0.094316,17.3530006,17.7807007,0.9608,-19.9510765,10.0615168,0.6203136
284906,789333,-1,117.952546497,20.076165809,0.062194,17.331501,17.7966003,0.8563,-19.0233593,9.9740601,0.9501209
271548,747787,-1,157.503572722,11.13855696,0.032039,15.5373993,17.7851009,0.9446,-19.3422203,10.060008,0.8520546
270634,745792,-1,141.82690563,8.946754556,0.078003,17.4381008,17.7982998,0.9277,-19.4444523,9.8914881,0.6040611
85567,246174,-1,10.454216146,-9.951375727,0.051711,15.9985991,17.8013992,0.7946,-19.9746399,10.0446205,0.577322
222692,625035,-1,167.88212921,7.793220999,0.073452,17.0935001,17.7674007,0.8889,-19.6674328,9.7960167,0.4339504
259035,719636,-1,126.048020943,28.90970938,0.072606,17.4215012,17.7891006,0.8898,-19.3011093,9.7947521,0.6015949
37688,127386,-1,181.993889058,-1.905935807,0.070936,17.1494999,17.6492004,0.8333,-19.5271091,9.8062277,0.5096931
179841,506049,-1,15.491308248,-0.43125507,0.066451,17.3435001,17.6623993,0.9932,-19.1834564,9.8449078,0.6376095
18780,78173,-1,200.580251512,-0.480872439,0.083064,17.6050014,17.6826,0.979,-19.4110298,9.9682283,0.7107868
99314,277938,-1,354.080481275,-10.750909549,0.112101,17.6924,17.8127003,0.8562,-19.986063,9.8666143,0.3606834
352791,1027307,-1,241.829137534,29.840824189,0.059526,16.2832012,17.7900009,0.9333,-20.0146313,9.9311419,0.4273987
360205,1089485,-1,148.853629755,12.469684842,0.080751,17.4454002,17.7912998,0.8582,-19.5024605,10.0964432,0.8647137
168346,447340,-1,328.88729973,-7.672395081,0.085453,17.967701,17.7866001,0.8661,-19.0990047,10.1195078,0.9816895
103882,289313,-1,6.539151242,16.092663081,0.080982,16.8154011,17.7828007,0.8805,-20.1571426,10.1174183,0.5224113
227578,635960,-1,174.954464221,6.851598517,0.086892,17.2729015,17.7782001,0.954,-19.8561535,9.9055614,0.4385929
248546,685755,-1,250.556751324,30.548882126,0.131349,17.7298012,17.7933998,0.9394,-20.284111,9.9463072,0.3694668
22636,87544,-1,228.448397617,0.343080018,0.071977,17.1366005,17.7010002,0.8744,-19.5677567,9.8861122,0.5624294
220206,619281,-1,156.911439638,5.924023353,0.055812,16.8661003,17.7859001,0.9278,-19.2510509,10.0242624,0.8439426
348085,1001067,-1,252.073366111,25.014784728,0.056124,16.5044003,17.7747993,0.9516,-19.6300659,10.0748224,0.7612743
327555,887836,-1,179.347216241,13.187834391,0.084525,17.0174999,17.7747002,0.8639,-20.0492935,9.9784966,0.4686031
106947,295950,-1,161.792015698,2.930262636,0.067718,16.8873997,17.7840996,0.9167,-19.6718006,10.0309954,0.6132431
91130,259524,-1,322.993992419,10.661363652,0.083539,17.0506001,17.7689991,0.8732,-19.9976559,9.8215075,0.3105869
35575,121901,-1,197.827617148,-1.294657826,0.083875,17.3880005,17.6669998,0.7857,-19.6526489,9.9792528,0.6570282
326848,885060,-1,186.082286889,12.834529732,0.096919,17.5960999,17.7973995,0.8886,-19.7682171,9.9347363,0.5306091
19430,80427,-1,142.611902681,-0.015970566,0.054439,16.566,17.7800999,0.8834,-19.5183582,9.8942814,0.6063633
233047,650111,-1,139.626871378,7.169958061,0.080154,17.5674,17.7805996,0.9855,-19.3679562,10.0098524,0.7716656
114780,315223,-1,155.1726919,4.776986303,0.05733,16.2952003,17.7819004,0.9147,-19.9175072,9.9255991,0.5044785
87001,249215,-1,26.950126981,-8.718627799,0.037819,16.0622997,17.8013,0.8698,-19.2034492,9.8359394,0.6828842
68098,207377,-1,174.174801259,1.273404435,0.076074,17.3799,17.7812004,0.811,-19.4313507,10.0812454,0.8477497
27548,100487,-1,17.656650569,15.114064391,0.060281,16.6924,17.6751003,0.9155,-19.5980091,10.1132202,0.8100166
9931,54718,-1,231.711414384,-1.051773619,0.059146,16.5699997,17.7656994,1.0,-19.6855984,10.0656023,0.7398434
342891,987348,-1,241.777486404,26.801614952,0.093824,17.0439014,17.7777004,0.9534,-20.2490063,10.129468,0.547205
325493,880749,-1,163.018246447,11.594187012,0.042905,16.0847015,17.7933998,0.8874,-19.4426136,10.0834913,0.866518
168905,448361,-1,338.077647054,-7.962236069,0.055626,16.9412003,17.7863998,0.8692,-19.1775703,9.8438587,0.6704636
162510,434408,-1,337.677799495,12.208184538,0.074376,16.9535007,17.7733994,0.9184,-19.8250904,10.0033827,0.5359383
308657,842475,-1,174.651080097,11.657906464,0.08127,17.1984997,17.8055,0.8427,-19.7807865,9.8254862,0.4582348
81405,236285,-1,349.389150113,-8.816423402,0.084399,16.9861012,17.7837009,0.878,-20.0692463,10.0743361,0.5898476
93861,265523,-1,359.995049705,15.663725965,0.096416,17.6407013,17.7705994,0.8033,-19.7136345,9.8530273,0.4746933
262647,728433,-1,146.921283944,8.673942899,0.082524,17.5383015,17.7865009,0.913,-19.4703007,9.8917265,0.5680599
360077,1088682,-1,159.88213877,13.627040843,0.105174,17.6448002,17.8027,0.8907,-19.9025936,10.0110598,0.5797729
5302,28667,-1,19.382425517,0.069277119,0.090603,17.266901,17.6739998,0.9512,-19.948988,10.0478783,0.6097507
163735,436892,-1,2.481074566,14.172573206,0.077477,17.4701004,17.7854004,0.931,-19.3796921,10.143712,0.9849396
23163,89654,-1,155.377586693,0.687846401,0.096092,17.2656002,17.6998997,0.951,-20.0794086,10.1421871,0.612957
77090,227482,-1,215.520842218,4.402163775,0.054317,17.0664005,17.7642994,0.8309,-18.9894562,9.9573736,0.8810139
116689,320195,-1,157.564508474,3.893981549,0.072436,17.7341003,17.7593994,0.837,-18.9670086,9.9045782,0.9103222
79879,233142,-1,342.059957979,-9.290479836,0.08216,17.7810001,17.8136005,0.8914,-19.21455,9.8450117,0.592207
361224,1093891,-1,127.32961175,8.152935631,0.072568,17.0942001,17.7940006,0.8498,-19.6387463,9.8073587,0.4847794
351633,1014264,-1,197.660719563,13.950698587,0.084675,17.6799011,17.7966003,0.8431,-19.3838348,9.8721485,0.6061611
283900,786902,-1,124.015240377,25.221175983,0.074458,17.4313011,17.7835999,0.9302,-19.3464279,9.8520575,0.6549721
279055,767650,-1,149.565578946,11.397152099,0.076675,17.6116009,17.8010006,0.8582,-19.2206135,9.9627066,0.8715019
10924,57511,-1,223.769783535,-0.796371736,0.076416,17.2775002,17.7157001,0.8816,-19.5597954,9.8975067,0.6153946
229081,639706,-1,163.323814597,7.194568924,0.046149,16.1075001,17.7863007,0.9435,-19.6029663,9.9755001,0.6656857
250379,690963,-1,253.16602508,30.389543306,0.059106,17.0492001,17.7833004,0.9231,-19.1938419,10.0487432,0.9330235
337834,931576,-1,227.645040496,30.805288834,0.097425,17.7240009,17.7966995,0.8552,-19.6523628,9.8568201,0.5165176
5074,28091,-1,11.491408863,0.082097199,0.079377,17.0873013,17.6672993,1.0,-19.8337708,10.0413055,0.6500378
17361,74605,-1,200.367402945,-0.957081877,0.084187,17.7879009,17.7222996,0.8105,-19.2542973,9.9619179,0.7961559
345840,995646,-1,240.762546348,27.198383951,0.100426,17.7140007,17.7789001,0.8,-19.7288303,9.9468746,0.5562782
344438,991619,-1,247.424385535,26.513059273,0.048808,16.0202999,17.7817001,0.9375,-19.817749,10.1198978,0.6948013
278699,766732,-1,149.6040767,10.56734185,0.041716,16.6375008,17.7998009,0.8548,-18.8340225,9.8297167,0.7796192
35063,120613,-1,194.480425308,-1.708386677,0.077787,17.4680004,17.6529007,0.8097,-19.3978195,10.0920696,0.8858719
210818,597556,-1,118.06208427,23.291359782,0.074291,17.1756001,17.7814999,0.8078,-19.5858574,10.1406031,0.8675041
8538,50648,-1,241.164963451,-0.425047654,0.072237,17.0750008,17.6602993,0.8442,-19.6537895,9.8161488,0.4808369
112079,308550,-1,136.439053476,2.083667482,0.093047,17.7254009,17.7870007,0.8182,-19.5443192,10.1147795,0.8941803
234415,653188,-1,165.143122128,9.956965213,0.03103,15.1749992,17.7924995,0.8604,-19.668684,9.9619255,0.6405334
119198,325691,-1,183.536656975,5.330274751,0.075998,17.4946003,17.8059998,0.9357,-19.3237419,9.9222727,0.7575207
70171,211899,-1,135.897276477,1.353477485,0.070874,16.5083008,17.7824001,1.0,-20.173481,9.9970522,0.4455643
166141,442160,-1,0.299985371,15.478423123,0.067904,16.2722015,17.7672005,0.8721,-20.3199711,10.094573,0.3890171
26700,98473,-1,17.235317426,14.377467925,0.027929,15.8624992,17.6636009,0.8245,-18.7126598,9.796628,0.8795319
14155,66046,-1,188.372800524,0.596448688,0.084908,17.0622997,17.7133999,0.8914,-20.0090733,10.0028658,0.5313606
13593,64214,-1,232.857290666,0.080424249,0.081838,17.2478008,17.7131996,0.8849,-19.7411613,9.9336262,0.5756741
176719,488351,-1,1.888034111,0.665222789,0.113677,17.5545006,17.6627998,0.9795,-20.1625233,10.0874958,0.4950428
114439,314170,-1,165.825451006,4.893317718,0.036789,16.1166,17.7807007,0.9328,-19.0734329,9.8616533,0.7603512
125760,342900,-1,152.364550964,0.031844446,0.062728,16.2565002,17.7129993,0.8684,-20.1580238,9.9748545,0.4002476
326608,884644,-1,175.432203159,12.7089726,0.105998,17.7328014,17.7973995,0.8427,-19.8313713,10.0113163,0.5998173
278759,767034,-1,134.188649631,8.740040777,0.127343,17.7747002,17.7856998,0.9375,-20.1859417,9.9918747,0.4500847
90556,258188,-1,332.798735499,11.800745236,0.02703,14.8285999,17.7786999,0.8367,-19.6931591,10.1487761,0.8029518
342033,985532,-1,237.232211963,28.903993009,0.084606,17.6331997,17.7817993,0.8738,-19.4294262,9.8003531,0.522234
95824,270013,-1,15.187664395,-9.941483537,0.119928,17.6055012,17.8285999,0.8333,-20.2198505,10.0542469,0.4624691
140868,376929,-1,178.638434784,5.07166108,0.078836,17.4308014,17.7882004,0.9408,-19.468502,9.9952784,0.7182121
131009,354934,-1,213.405650701,5.106323078,0.096835,17.6776009,17.7651997,0.8635,-19.6852398,9.8398876,0.4942703
80521,234480,-1,337.194719163,-8.595510837,0.060898,17.6996002,17.8288994,0.8591,-18.605217,9.7954092,0.8891773
351660,1014317,-1,199.334312802,13.839804554,0.122174,17.6244011,17.7966003,0.882,-20.2504177,10.1289625,0.5248127
63379,197422,-1,190.762300682,1.634280196,0.092511,17.5003014,17.8010006,0.887,-19.7627239,9.8787794,0.5143547
14430,66525,-1,203.783034004,0.471716579,0.086762,16.8466015,17.7133999,0.8398,-20.2770348,10.1182432,0.5254383
272206,749396,-1,163.617583651,12.668051307,0.085856,17.4609013,17.7901001,0.8611,-19.6322651,9.9383116,0.6053581
220682,620488,-1,141.382749905,5.083440742,0.09128,17.4995003,17.7700996,0.8716,-19.733881,10.0280418,0.611639
1212,6278,-1,13.964761744,-1.234407546,0.038555,16.4511013,17.6523991,1.0,-18.8255615,9.7994642,0.720993
80775,235182,-1,314.18809568,-5.668586692,0.074649,17.1408997,17.8815002,0.819,-19.6381836,9.9775743,0.5327549
4689,26962,-1,352.149865418,0.100714967,0.067922,17.0979004,17.6476994,1.0,-19.4698486,9.9841595,0.6784267
85002,244652,-1,42.542376764,-8.357176079,0.083531,17.2779999,17.6765003,0.9149,-19.7549248,10.0205202,0.6505833
88953,254084,-1,322.921459131,-8.097796522,0.086816,17.339201,17.7922001,0.9079,-19.7841511,9.9522324,0.5460625
166795,443709,-1,357.540511319,15.896726654,0.066238,16.6532001,17.7667999,0.859,-19.886549,9.8221617,0.3492222
23591,90363,-1,177.060944382,0.831610273,0.104383,17.6625004,17.6998997,0.9746,-19.867178,9.9436617,0.5024395
97984,274410,-1,24.390711791,-8.374661801,0.131755,17.7525997,17.8036003,0.8621,-20.2789307,10.1129169,0.4908371
310857,847626,-1,190.035986982,12.146783381,0.073909,16.826601,17.7938995,0.8293,-19.9417725,10.0003338,0.4855385
142801,380607,-1,198.040375423,5.834264909,0.082025,17.6937008,17.7791004,0.8349,-19.287962,10.09445,0.9369507
118025,323179,-1,170.420973548,4.75885441,0.049349,16.1952,17.7978001,0.8381,-19.6681938,10.03792,0.6826248
89157,254596,-1,314.915796228,-6.855192726,0.080343,17.7792015,17.7740002,0.9034,-19.1644745,9.8839502,0.744545
79254,231846,-1,343.004973013,-9.902409379,0.085239,17.2081013,17.8010998,0.9496,-19.8644352,10.1250277,0.7212982
349891,1009009,-1,249.044997984,26.167257648,0.065332,16.5776997,17.7922993,0.8276,-19.9249687,9.9007683,0.4799404
326194,883820,-1,154.324496049,11.112206189,0.060519,17.0900002,17.7971992,0.9052,-19.2067356,10.0306683,0.8658161
155849,411993,-1,211.020638971,-1.690662505,0.054139,17.2623997,17.7635994,0.855,-18.7860279,9.8785791,0.9223366
174335,475473,-1,336.800226875,-0.103978982,0.102738,17.6998005,17.6264992,0.9767,-19.7929821,9.8938999,0.5325489
271155,747098,-1,135.507828058,8.195224003,0.111414,17.6348,17.7833004,0.8791,-20.0304832,9.8556929,0.3603973
265351,733880,-1,182.525275807,10.741841674,0.070112,16.9162006,17.7794991,0.8842,-19.7336369,9.8830805,0.4996471
28061,101708,-1,26.826555865,14.834238805,0.096842,17.3128014,17.6721001,0.8689,-20.0502357,10.017786,0.5079689
125940,343295,-1,162.004023298,0.172407377,0.072519,17.6465015,17.7129993,0.8696,-19.0533161,10.0162287,0.8901577
118294,324157,-1,132.817154594,3.318566813,0.059546,16.7210999,17.7982006,0.8252,-19.5451107,10.0491028,0.7713089
19069,78693,-1,216.496641282,-0.598215777,0.07316,16.6392002,17.6826992,0.9386,-20.1175613,9.8997803,0.361227
76986,227066,-1,238.976315907,2.654019987,0.069118,16.8571014,17.7819996,0.851,-19.74506,10.1197615,0.7892303
73914,219992,-1,176.163947127,2.918464036,0.101776,17.7271004,17.7891998,0.8597,-19.7460175,10.0344858,0.6767502
160326,424197,-1,221.389344836,-2.324210871,0.075629,16.5915012,17.7866993,0.9028,-20.2299786,10.0666571,0.4441605
337404,923563,-1,209.125732162,11.067617585,0.115379,17.5819016,17.7886009,0.8669,-20.1651382,10.0238237,0.483057
99789,278973,-1,352.012327569,-9.034257696,0.096911,17.7625999,17.7793999,0.8248,-19.6023922,9.7942162,0.4729023
221652,622710,-1,155.424950866,6.673663328,0.111827,17.4171009,17.7759991,0.9437,-20.2592487,10.0087719,0.4197674
64805,200559,-1,180.466856809,2.391482865,0.076899,17.4211006,17.7966003,0.8732,-19.4174099,10.0740156,0.8629971
33523,117064,-1,187.249553138,-2.965101721,0.078404,17.1555004,17.6492996,0.854,-19.7401581,9.960927,0.50103
353152,1032552,-1,238.229053566,9.332412783,0.10235,17.2090015,17.7991009,0.8506,-20.2772026,10.3696499,0.8368855
361221,1093885,-1,127.175844216,8.007663978,0.112145,17.0353012,17.7940006,0.8498,-20.6499405,10.2625237,0.5042019
265453,734069,-1,188.94243332,10.807058857,0.142281,17.6222,17.7798996,0.8492,-20.5882015,10.2792206,0.5734596
29187,104453,-1,24.745096511,14.132798586,0.120761,17.5841999,17.6376991,0.8274,-20.2720108,10.3304844,0.6859207
68386,207882,-1,194.917597465,1.319217633,0.098037,17.5776005,17.7812996,0.8445,-19.8096676,10.3612986,0.9593754
210881,597697,-1,123.366400457,27.937498578,0.157012,17.7182007,17.7938004,0.9037,-20.7051659,10.3023958,0.5391445
228636,638881,-1,134.016941825,5.111556431,0.157079,17.6720009,17.7865009,0.876,-20.7609825,10.3820782,0.5382748
4490,22526,-1,46.908580375,-0.252933936,0.109979,17.144701,17.6445999,0.9873,-20.4983559,10.2127895,0.5239887
18469,77581,-1,182.24336187,-0.602690307,0.099854,17.3613014,17.6826,0.9464,-20.0690384,10.3028421,0.7805405
228157,637518,-1,159.537975568,6.741233236,0.109146,16.8362999,17.7775002,0.9818,-20.796402,10.479845,0.695343
118346,324251,-1,136.930918677,3.617899258,0.135517,17.4777012,17.7991009,0.864,-20.6028671,10.1748962,0.4055176
119581,326730,-1,158.713886047,5.247482368,0.077662,16.7621002,17.7770004,0.8813,-20.0964394,10.4094019,0.8949184
36440,124252,-1,195.335253114,-3.27464059,0.132204,17.4913998,17.6254997,0.9189,-20.5799999,10.4556351,0.7414284
77315,227862,-1,227.796827038,3.78639353,0.133642,17.266901,17.7675991,0.8192,-20.8090935,10.4012442,0.5047302
104697,291442,-1,133.050462524,2.259355386,0.095435,17.0901012,17.7703991,0.8252,-20.2405338,10.2428398,0.6336803
32,110,-1,8.644200332,-0.826138153,0.109342,17.8128014,17.6690998,0.9902,-19.8280888,10.296586,0.9470234
270621,745772,-1,141.350445071,8.733999341,0.1322,17.6513004,17.7982006,0.8596,-20.4223042,10.4473839,0.8588219
171472,460721,-1,317.61370693,0.240204684,0.098785,17.4082012,17.7936001,0.9455,-19.9971161,10.2739964,0.8077869
281461,776548,-1,143.984514964,11.429691211,0.129066,17.3570004,17.7971001,0.8496,-20.6406803,10.2480297,0.4886074
127860,348598,-1,201.273415565,4.20454232,0.082696,16.7048016,17.7758999,0.8855,-20.303688,10.2853661,0.6821327
90778,258600,-1,348.554951372,13.426373907,0.01567,13.1933994,17.7791996,0.8475,-20.1214046,10.1848125,0.6681805
10515,56698,-1,199.780520212,-0.704472346,0.087908,17.2054005,17.7155991,0.8105,-19.9319649,10.4282398,0.9928188
282972,784365,-1,131.499567384,28.179675752,0.044408,15.6989994,17.7880001,0.8512,-19.9113693,10.197855,0.7428513
311225,848902,-1,201.149155822,12.504257427,0.091603,17.0974007,17.7943001,0.8657,-20.1366463,10.4513817,0.899374
19714,80970,-1,157.092767907,-0.067313449,0.094833,17.6086998,17.7064991,0.967,-19.7039051,10.2711716,0.9551315
352133,1019894,-1,210.448955816,14.462638585,0.100388,16.6019001,17.7928009,0.8744,-20.8408241,10.454216,0.610363
250376,690958,-1,253.123903912,30.525670949,0.138186,17.3973999,17.7833004,0.9231,-20.736248,10.48351,0.6643391
228939,639443,-1,153.636959047,6.773233868,0.143235,17.6240997,17.7863998,0.9248,-20.6283627,10.4731588,0.7840595
261186,724770,-1,141.70622991,7.306116318,0.104506,17.0619011,17.7866993,0.8603,-20.4729309,10.4010134,0.7329922
169268,449421,-1,323.478566307,-1.238675937,0.122092,17.514101,17.7614994,0.8443,-20.3781815,10.4417257,0.874876
167168,444669,-1,337.277218516,-10.115810595,0.130116,17.6296997,17.7793999,0.8692,-20.3905792,10.3613968,0.6944485
87600,250906,-1,4.960602281,-8.978915371,0.105169,17.280901,17.7961998,0.9315,-20.2675762,10.2443542,0.6729717
3955,20791,-1,15.96260321,-0.253500801,0.049348,16.2402,17.6460991,1.0,-19.6022968,10.1765842,0.8701248
71582,214456,-1,223.095200038,1.628107284,0.143523,17.6977997,17.7835007,0.913,-20.5673046,10.4854956,0.8142815
351797,1014779,-1,193.086487809,15.38939295,0.144175,17.6387005,17.7977009,0.8922,-20.5886497,10.2080774,0.481554
203809,579738,-1,119.186879109,27.988010931,0.124899,17.6634998,17.7959003,0.8129,-20.2705383,10.263381,0.6995602
248450,685405,-1,251.597915742,28.882845915,0.0989,17.4329014,17.7784004,0.8434,-19.9749451,10.2192917,0.8047352
341495,984278,-1,240.967005359,26.294309679,0.082759,16.5918007,17.7936993,0.8571,-20.421093,10.2925301,0.6694603
142424,379920,-1,175.890703494,5.823076136,0.105204,17.7206001,17.7842007,0.9222,-19.8312454,10.2564087,0.8930874
346785,998007,-1,252.022170813,23.433930576,0.137307,17.4605007,17.7912006,0.9506,-20.6755524,10.3573704,0.6111698
262617,728387,-1,145.565311708,8.412386917,0.103475,17.2612,17.7863998,0.8604,-20.2506638,10.4549122,0.8711624
272737,750827,-1,131.82972046,30.67010791,0.068073,16.3841,17.7893009,0.9731,-20.1763515,10.4431973,0.9231911
85440,245966,-1,1.629460511,-9.817663635,0.111673,17.7473011,17.8024998,0.9533,-19.9415855,10.4066048,0.9039021
31932,111855,-1,36.342112358,-7.851684505,0.039262,15.4235992,17.6961002,0.8543,-19.9099922,10.2830162,0.8448925
338849,949785,-1,236.719745448,6.481228276,0.10015,17.4255009,17.7863007,0.8653,-20.0116634,10.1627274,0.633564
347480,999697,-1,242.57436213,32.126936798,0.096725,17.0313015,17.7931004,0.8539,-20.3276806,10.2344475,0.6423225
36884,125382,-1,192.461765343,-2.722142071,0.071057,16.4116001,17.6354008,0.8924,-20.2515736,10.3513813,0.7573452
129739,352499,-1,195.085569117,5.195478197,0.099518,17.571701,17.7838993,0.9441,-19.8509789,10.1705036,0.7412949
163336,436171,-1,341.37666014,13.047902608,0.140606,17.7929001,17.7901993,0.9296,-20.4170361,10.424777,0.6888523
338170,934714,-1,229.89261845,30.282339317,0.077881,17.3709011,17.7891998,0.9456,-19.496067,10.1792564,0.9457111
83161,240748,-1,5.256035147,-10.816443422,0.088525,17.0652008,17.8106003,0.9315,-20.0960369,10.1997623,0.6152802
231068,645006,-1,185.062252217,8.891993811,0.14642,17.6919003,17.7719002,0.9545,-20.5625477,10.1949291,0.4519939
283946,786993,-1,127.182876769,27.118042713,0.095415,17.2541008,17.7877998,0.8919,-20.0717735,10.3962536,0.9424725
264680,732583,-1,175.760959854,10.179766066,0.11945,17.7334003,17.8071995,0.8871,-20.1104393,10.4344349,0.9492702
37070,125940,-1,174.563367507,-2.328755386,0.110198,16.8725014,17.6247005,0.9355,-20.7746544,10.3016005,0.5046806
35290,121258,-1,176.901632707,-1.233936096,0.080346,16.4540005,17.7224007,0.8655,-20.4870548,10.3964262,0.7297478
141891,378786,-1,190.200886945,5.56102181,0.064695,16.6886997,17.7982998,0.8657,-19.760479,10.26966,0.9274731
262611,728373,-1,144.56761747,8.329984318,0.127853,17.2902012,17.7863007,0.95,-20.6885433,10.2918406,0.5720978
84314,243402,-1,359.648741291,-10.329877461,0.10497,17.3821011,17.7919006,0.8856,-20.1664124,10.4828167,1.0115891
22928,89219,-1,143.797528462,0.682106466,0.08803,17.1116009,17.7726002,0.8486,-20.0327969,10.335804,0.8720722
356497,1050479,-1,249.643477205,23.287493158,0.095214,17.1949005,17.7880001,0.8867,-20.1271324,10.3955288,0.8220901
342240,985835,-1,242.640673759,25.758154877,0.101797,17.3488998,17.7817001,0.8512,-20.125843,10.418787,0.9130554
223221,626577,-1,160.331315063,7.725957532,0.067876,16.825901,17.7665997,0.8736,-19.7213058,10.4007063,1.0608082
309450,844280,-1,173.554903696,12.288467406,0.092775,17.3506012,17.7758007,0.9875,-19.9122162,10.2940893,0.8552685
115693,317728,-1,153.856300308,3.361296966,0.0905,17.4712009,17.7914009,0.7959,-19.7370491,10.1644125,0.7606087
189403,544673,-1,118.043110918,30.605772956,0.159173,17.5914001,17.780899,0.96,-20.870657,10.4543638,0.6360531
341396,984144,-1,239.162664486,27.298086996,0.089555,16.9264011,17.7936993,0.9559,-20.2538548,10.5007076,0.9620132
3985,20900,-1,17.193793692,-0.288650185,0.109669,17.5806999,17.6466999,0.9941,-20.0659542,10.3911934,0.9206619
267914,739458,-1,126.98370765,30.332179589,0.047112,15.9183998,17.7950993,0.9192,-19.8175735,10.2895107,0.8997879
67314,205578,-1,226.42970816,2.597485473,0.101538,17.4239998,17.7812004,1.0,-20.0436363,10.1631756,0.6593475
340176,978430,-1,257.479639363,21.811096304,0.151623,17.4414005,17.7905998,0.875,-20.9200592,10.493618,0.6621838
104927,291968,-1,159.854718388,1.420664771,0.10864,17.214901,17.7996006,0.9242,-20.4106331,10.4892883,0.7961292
37975,127964,-1,199.704879662,-1.975567263,0.084805,17.5461006,17.6478996,0.7932,-19.5082436,10.1544361,0.9577179
125470,342325,-1,154.382949668,-0.293169229,0.064749,16.7616997,17.7129993,0.8121,-19.6875038,10.2491341,0.9235935
272213,749404,-1,164.098283307,12.670527142,0.088345,16.6654015,17.7901993,0.9259,-20.4916897,10.3172331,0.6457043
21753,85946,-1,176.751240141,0.247923499,0.105208,17.3550014,17.7007008,0.9746,-20.1968021,10.3778429,0.8908863
98390,275442,-1,33.987936369,-8.125181239,0.104961,17.3369999,17.7872009,0.904,-20.2106361,10.4750929,0.8897839
82797,239598,-1,53.35355643,-7.754204376,0.110601,17.6036015,17.6681995,0.8458,-20.0577621,10.1952152,0.7329521
69562,210258,-1,191.215739156,1.850417337,0.082543,17.2558002,17.7861004,0.887,-19.7396641,10.3024836,0.9607677
16238,70691,-1,226.547934356,0.996956364,0.118605,17.276001,17.7929993,0.9143,-20.5413818,10.3498802,0.688715
257328,710663,-1,331.503694259,-0.780973661,0.094199,16.7438011,17.7042999,0.9832,-20.5551071,10.498333,0.7729626
284194,787729,-1,117.399305569,18.638295411,0.115901,17.7157001,17.7812996,0.8563,-20.054203,10.2499723,0.8036823
235193,655090,-1,155.086382169,9.608431223,0.044604,15.2620001,17.7803001,0.8814,-20.3759384,10.274128,0.6678295
112159,308709,-1,144.679997149,2.640062168,0.10014,17.5293007,17.7710991,0.8684,-19.9077778,10.2041302,0.7395573
112118,308634,-1,141.245100096,2.422119445,0.071569,17.0018997,17.7873993,0.881,-19.6644573,10.3254843,0.9619617
1543,7008,-1,27.950895598,-1.132947825,0.122498,17.6816006,17.6441994,0.9874,-20.2226467,10.4756336,0.9486465
167417,445252,-1,332.459740307,-9.118719359,0.084207,17.0876999,17.7968998,0.825,-19.9567299,10.2037706,0.7384682
352938,1027559,-1,248.016276528,25.593871226,0.112445,17.6322002,17.7875004,0.8706,-20.0703678,10.3968573,0.902729
119005,325411,-1,175.644126019,5.161798329,0.102024,17.0640011,17.8059006,0.9222,-20.4145298,10.2818909,0.647049
175518,481702,-1,348.908028976,0.378874724,0.12607,17.5547009,17.6811008,0.9589,-20.4069786,10.4021959,0.7830524
31901,111583,-1,60.39700924,-5.315423451,0.065723,16.1208,17.7082005,0.8661,-20.361475,10.5146494,0.9158039
114781,315224,-1,155.23788663,4.876362144,0.100073,17.4497013,17.7819004,0.9147,-19.9857788,10.1901855,0.6992302
69629,210390,-1,196.492236874,1.792533109,0.021787,14.2312994,17.7861004,0.8294,-19.8010674,10.1658831,0.7476501
232110,647846,-1,142.137643224,7.149972579,0.083745,17.5229015,17.7901993,0.9412,-19.5007172,10.2071218,0.9294739
323226,874584,-1,139.574269104,10.581860356,0.134214,17.7723999,17.8010998,0.9163,-20.3349819,10.4287176,0.8012695
82742,239449,-1,46.762846679,-8.576755967,0.087512,16.825901,17.6723995,0.8475,-20.3129997,10.1807842,0.6050549
175125,480536,-1,326.040225361,0.292152297,0.095094,17.4036999,17.7968998,0.8824,-19.9153576,10.3333883,0.9280396
235365,655424,-1,168.01963845,10.415107428,0.082388,16.9863014,17.7810993,0.8846,-20.0097332,10.2444715,0.7979012
71909,215759,-1,146.95942692,2.018947582,0.120804,17.5606003,17.7723007,0.9404,-20.3117599,10.4969368,0.9330368
139753,374552,-1,197.502514435,4.102070331,0.098708,17.0125999,17.7803993,0.8349,-20.3906765,10.4427681,0.8577576
